,User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,date,year,month,day
913,914,Basic,12,19-10-22,02-07-23,Australia,44,Female,Smart TV,1 Month,2022-10-19,2022,10,19
914,915,Standard,15,20-10-22,29-06-23,Germany,41,Male,Laptop,1 Month,2022-10-20,2022,10,20
915,916,Premium,12,26-10-22,01-07-23,France,50,Female,Smartphone,1 Month,2022-10-26,2022,10,26
916,917,Basic,14,29-10-22,30-06-23,Brazil,33,Female,Tablet,1 Month,2022-10-29,2022,10,29
917,918,Standard,10,31-10-22,02-07-23,Mexico,34,Female,Smart TV,1 Month,2022-10-31,2022,10,31
918,919,Premium,15,11-11-22,29-06-23,Spain,40,Male,Smartphone,1 Month,2022-11-11,2022,11,11
919,920,Basic,14,09-11-22,01-07-23,Italy,34,Female,Tablet,1 Month,2022-09-11,2022,9,11
920,921,Premium,14,09-11-22,01-07-23,Spain,27,Female,Smart TV,1 Month,2022-09-11,2022,9,11
921,922,Basic,13,07-11-22,01-07-23,Spain,34,Male,Tablet,1 Month,2022-07-11,2022,7,11
922,923,Standard,13,08-11-22,30-06-23,United States,28,Male,Tablet,1 Month,2022-08-11,2022,8,11
923,924,Standard,14,05-11-22,01-07-23,Canada,37,Female,Smart TV,1 Month,2022-05-11,2022,5,11
924,925,Basic,10,25-10-22,01-07-23,United States,27,Female,Laptop,1 Month,2022-10-25,2022,10,25
925,926,Premium,13,23-10-22,02-07-23,United States,33,Female,Laptop,1 Month,2022-10-23,2022,10,23
926,927,Basic,11,20-10-22,02-07-23,Canada,42,Male,Laptop,1 Month,2022-10-20,2022,10,20
927,928,Standard,11,14-10-22,01-07-23,United Kingdom,49,Male,Smartphone,1 Month,2022-10-14,2022,10,14
928,929,Premium,13,29-08-22,30-06-23,Australia,44,Male,Smart TV,1 Month,2022-08-29,2022,8,29
929,930,Basic,10,18-08-22,01-07-23,Germany,47,Male,Laptop,1 Month,2022-08-18,2022,8,18
930,931,Premium,13,13-08-22,02-07-23,France,33,Male,Laptop,1 Month,2022-08-13,2022,8,13
931,932,Basic,11,11-08-22,02-07-23,Brazil,37,Male,Smart TV,1 Month,2022-11-08,2022,11,8
932,933,Standard,10,11-08-22,01-07-23,Mexico,35,Male,Laptop,1 Month,2022-11-08,2022,11,8
933,934,Standard,11,06-08-22,01-07-23,Spain,34,Female,Smartphone,1 Month,2022-06-08,2022,6,8
934,935,Basic,10,07-08-22,02-07-23,Italy,44,Male,Smartphone,1 Month,2022-07-08,2022,7,8
935,936,Premium,15,18-07-22,02-07-23,Spain,29,Male,Tablet,1 Month,2022-07-18,2022,7,18
936,937,Basic,10,17-07-22,30-06-23,Spain,38,Male,Smartphone,1 Month,2022-07-17,2022,7,17
937,938,Standard,14,15-07-22,02-07-23,United States,46,Male,Smart TV,1 Month,2022-07-15,2022,7,15
938,939,Premium,10,14-07-22,02-07-23,Canada,29,Male,Tablet,1 Month,2022-07-14,2022,7,14
939,940,Basic,12,26-06-22,03-07-23,United States,48,Female,Smart TV,1 Month,2022-06-26,2022,6,26
940,941,Premium,10,26-06-22,29-06-23,United States,36,Male,Smart TV,1 Month,2022-06-26,2022,6,26
941,942,Basic,12,22-06-22,01-07-23,Canada,43,Male,Laptop,1 Month,2022-06-22,2022,6,22
942,943,Standard,15,23-06-22,01-07-23,United Kingdom,42,Female,Smart TV,1 Month,2022-06-23,2022,6,23
943,944,Standard,10,24-06-22,02-07-23,Australia,50,Male,Tablet,1 Month,2022-06-24,2022,6,24
944,945,Basic,13,26-06-22,29-06-23,Germany,39,Male,Laptop,1 Month,2022-06-26,2022,6,26
945,946,Premium,14,28-06-22,01-07-23,France,43,Female,Laptop,1 Month,2022-06-28,2022,6,28
946,947,Basic,10,29-06-22,02-07-23,Brazil,50,Female,Tablet,1 Month,2022-06-29,2022,6,29
947,948,Standard,12,26-06-22,02-07-23,Mexico,51,Male,Laptop,1 Month,2022-06-26,2022,6,26
948,949,Premium,14,26-06-22,30-06-23,Spain,40,Male,Tablet,1 Month,2022-06-26,2022,6,26
949,950,Basic,10,20-06-22,30-06-23,Italy,31,Male,Tablet,1 Month,2022-06-20,2022,6,20
950,951,Premium,12,18-06-22,03-07-23,Spain,39,Female,Smartphone,1 Month,2022-06-18,2022,6,18
951,952,Basic,10,16-06-22,01-07-23,Spain,49,Female,Tablet,1 Month,2022-06-16,2022,6,16
952,953,Standard,10,16-06-22,30-06-23,United States,34,Female,Laptop,1 Month,2022-06-16,2022,6,16
953,954,Standard,13,17-06-22,30-06-23,Canada,38,Male,Smartphone,1 Month,2022-06-17,2022,6,17
954,955,Basic,15,20-06-22,02-07-23,United States,36,Female,Laptop,1 Month,2022-06-20,2022,6,20
955,956,Premium,10,24-06-22,01-07-23,United States,42,Female,Smart TV,1 Month,2022-06-24,2022,6,24
956,957,Basic,14,27-06-22,01-07-23,Canada,50,Male,Tablet,1 Month,2022-06-27,2022,6,27
957,958,Standard,10,02-07-22,01-07-23,United Kingdom,42,Female,Laptop,1 Month,2022-02-07,2022,2,7
958,959,Premium,14,04-07-22,02-07-23,Australia,35,Female,Laptop,1 Month,2022-04-07,2022,4,7
959,960,Basic,15,15-07-22,30-06-23,Germany,46,Female,Tablet,1 Month,2022-07-15,2022,7,15
960,961,Premium,15,23-07-22,01-07-23,France,48,Male,Laptop,1 Month,2022-07-23,2022,7,23
961,962,Basic,12,29-07-22,01-07-23,Brazil,43,Female,Laptop,1 Month,2022-07-29,2022,7,29
962,963,Standard,13,01-08-22,01-07-23,Mexico,51,Female,Tablet,1 Month,2022-01-08,2022,1,8
963,964,Standard,13,12-08-22,03-07-23,Spain,45,Male,Smart TV,1 Month,2022-12-08,2022,12,8
964,965,Basic,10,14-08-22,30-06-23,Italy,46,Male,Laptop,1 Month,2022-08-14,2022,8,14
965,966,Premium,12,16-08-22,04-07-23,Spain,42,Female,Laptop,1 Month,2022-08-16,2022,8,16
966,967,Basic,10,26-08-22,30-06-23,Spain,42,Female,Smartphone,1 Month,2022-08-26,2022,8,26
967,968,Standard,13,31-08-22,03-07-23,United States,50,Male,Tablet,1 Month,2022-08-31,2022,8,31
968,969,Premium,12,02-09-22,30-06-23,Canada,28,Male,Smart TV,1 Month,2022-02-09,2022,2,9
969,970,Basic,15,03-09-22,03-07-23,United States,44,Female,Tablet,1 Month,2022-03-09,2022,3,9
970,971,Basic,10,05-09-22,01-07-23,United States,36,Male,Tablet,1 Month,2022-05-09,2022,5,9
971,972,Basic,14,10-09-22,02-07-23,Canada,37,Female,Laptop,1 Month,2022-10-09,2022,10,9
972,973,Standard,12,17-09-22,01-07-23,United Kingdom,36,Male,Smartphone,1 Month,2022-09-17,2022,9,17
973,974,Premium,13,28-09-22,03-07-23,Australia,31,Male,Smartphone,1 Month,2022-09-28,2022,9,28
974,975,Basic,12,02-10-22,30-06-23,Germany,36,Female,Smart TV,1 Month,2022-02-10,2022,2,10
975,976,Basic,15,05-10-22,03-07-23,France,39,Female,Laptop,1 Month,2022-05-10,2022,5,10
976,977,Premium,11,07-10-22,30-06-23,Brazil,45,Female,Laptop,1 Month,2022-07-10,2022,7,10
977,978,Standard,13,08-10-22,03-07-23,Mexico,29,Male,Smart TV,1 Month,2022-08-10,2022,8,10
978,979,Standard,15,08-10-22,01-07-23,Spain,45,Male,Smartphone,1 Month,2022-08-10,2022,8,10
979,980,Basic,11,09-10-22,03-07-23,Italy,29,Male,Smart TV,1 Month,2022-09-10,2022,9,10
980,981,Premium,10,09-10-22,30-06-23,Spain,28,Female,Smart TV,1 Month,2022-09-10,2022,9,10
981,982,Standard,12,10-10-22,02-07-23,Spain,42,Female,Smart TV,1 Month,2022-10-10,2022,10,10
982,983,Basic,11,14-10-22,01-07-23,United States,36,Female,Smartphone,1 Month,2022-10-14,2022,10,14
983,984,Standard,15,16-10-22,03-07-23,Canada,39,Male,Smart TV,1 Month,2022-10-16,2022,10,16
984,985,Premium,11,21-10-22,29-06-23,United States,36,Male,Smart TV,1 Month,2022-10-21,2022,10,21
985,986,Basic,15,25-10-22,01-07-23,United States,49,Male,Laptop,1 Month,2022-10-25,2022,10,25
986,987,Premium,11,30-10-22,01-07-23,Canada,32,Female,Tablet,1 Month,2022-10-30,2022,10,30
987,988,Standard,12,31-10-22,02-07-23,United Kingdom,40,Female,Smartphone,1 Month,2022-10-31,2022,10,31
988,989,Basic,12,08-11-22,01-07-23,Australia,34,Male,Smartphone,1 Month,2022-08-11,2022,8,11
989,990,Standard,15,09-11-22,01-07-23,Germany,35,Male,Smartphone,1 Month,2022-09-11,2022,9,11
990,991,Premium,11,07-11-22,01-07-23,France,44,Female,Smart TV,1 Month,2022-07-11,2022,7,11
991,992,Basic,13,08-11-22,03-07-23,Brazil,47,Female,Smartphone,1 Month,2022-08-11,2022,8,11
992,993,Standard,14,08-11-22,03-07-23,Mexico,33,Female,Laptop,1 Month,2022-08-11,2022,8,11
993,994,Premium,11,31-10-22,02-07-23,Spain,45,Male,Tablet,1 Month,2022-10-31,2022,10,31
994,995,Basic,14,28-10-22,01-07-23,Italy,42,Female,Tablet,1 Month,2022-10-28,2022,10,28
995,996,Premium,15,25-10-22,02-07-23,Spain,46,Male,Tablet,1 Month,2022-10-25,2022,10,25
996,997,Basic,14,18-10-22,02-07-23,Spain,51,Male,Tablet,1 Month,2022-10-18,2022,10,18
997,998,Standard,15,25-09-22,02-07-23,United States,41,Female,Laptop,1 Month,2022-09-25,2022,9,25
998,999,Standard,10,26-08-22,01-07-23,Canada,50,Female,Tablet,1 Month,2022-08-26,2022,8,26
999,1000,Basic,10,20-08-22,02-07-23,United States,49,Female,Smartphone,1 Month,2022-08-20,2022,8,20
1000,1001,Premium,12,12-08-22,03-07-23,United States,34,Female,Laptop,1 Month,2022-12-08,2022,12,8
1001,1002,Basic,13,12-08-22,03-07-23,Canada,38,Female,Tablet,1 Month,2022-12-08,2022,12,8
1002,1003,Standard,13,11-08-22,01-07-23,United Kingdom,46,Male,Smart TV,1 Month,2022-11-08,2022,11,8
1003,1004,Premium,14,11-08-22,02-07-23,Australia,42,Male,Smart TV,1 Month,2022-11-08,2022,11,8
1004,1005,Basic,12,10-08-22,02-07-23,Germany,46,Male,Laptop,1 Month,2022-10-08,2022,10,8
1005,1006,Premium,10,31-07-22,03-07-23,France,51,Female,Smart TV,1 Month,2022-07-31,2022,7,31
1006,1007,Basic,12,17-07-22,30-06-23,Brazil,35,Male,Smart TV,1 Month,2022-07-17,2022,7,17
1007,1008,Standard,10,15-07-22,02-07-23,Mexico,34,Female,Smartphone,1 Month,2022-07-15,2022,7,15
1008,1009,Standard,14,05-07-22,02-07-23,Spain,31,Female,Laptop,1 Month,2022-05-07,2022,5,7
1009,1010,Basic,12,01-07-22,03-07-23,Italy,36,Female,Tablet,1 Month,2022-01-07,2022,1,7
1010,1011,Premium,15,01-07-22,30-06-23,Spain,28,Male,Smart TV,1 Month,2022-01-07,2022,1,7
1011,1012,Basic,15,26-06-22,01-07-23,Spain,29,Female,Smartphone,1 Month,2022-06-26,2022,6,26
1012,1013,Standard,12,27-06-22,02-07-23,United States,42,Female,Smart TV,1 Month,2022-06-27,2022,6,27
1013,1014,Premium,10,28-06-22,02-07-23,Canada,35,Female,Smartphone,1 Month,2022-06-28,2022,6,28
1014,1015,Basic,12,28-06-22,30-06-23,United States,32,Female,Laptop,1 Month,2022-06-28,2022,6,28
1015,1016,Premium,10,29-06-22,01-07-23,United States,43,Female,Tablet,1 Month,2022-06-29,2022,6,29
1016,1017,Basic,10,26-06-22,02-07-23,Canada,29,Male,Smartphone,1 Month,2022-06-26,2022,6,26
1017,1018,Standard,13,26-06-22,02-07-23,United Kingdom,35,Female,Tablet,1 Month,2022-06-26,2022,6,26
1018,1019,Standard,14,24-06-22,30-06-23,Australia,27,Female,Tablet,1 Month,2022-06-24,2022,6,24
1019,1020,Basic,13,21-06-22,01-07-23,Germany,38,Male,Tablet,1 Month,2022-06-21,2022,6,21
1020,1021,Premium,13,22-06-22,03-07-23,France,33,Male,Smart TV,1 Month,2022-06-22,2022,6,22
1021,1022,Basic,11,18-06-22,02-07-23,Brazil,48,Male,Laptop,1 Month,2022-06-18,2022,6,18
1022,1023,Standard,10,18-06-22,02-07-23,Mexico,51,Female,Laptop,1 Month,2022-06-18,2022,6,18
1023,1024,Premium,10,20-06-22,01-07-23,Spain,40,Female,Smartphone,1 Month,2022-06-20,2022,6,20
1024,1025,Basic,13,23-06-22,03-07-23,Italy,28,Male,Smartphone,1 Month,2022-06-23,2022,6,23
1025,1026,Premium,10,26-06-22,01-07-23,Spain,46,Female,Laptop,1 Month,2022-06-26,2022,6,26
1026,1027,Basic,12,02-07-22,01-07-23,Spain,28,Female,Tablet,1 Month,2022-02-07,2022,2,7
1027,1028,Standard,12,04-07-22,01-07-23,United States,47,Male,Tablet,1 Month,2022-04-07,2022,4,7
1028,1029,Standard,10,07-07-22,02-07-23,Canada,47,Male,Smartphone,1 Month,2022-07-07,2022,7,7
1029,1030,Basic,13,14-07-22,01-07-23,United States,50,Male,Smartphone,1 Month,2022-07-14,2022,7,14
1030,1031,Premium,13,20-07-22,01-07-23,United States,50,Female,Smart TV,1 Month,2022-07-20,2022,7,20
1031,1032,Basic,15,23-07-22,02-07-23,Canada,29,Male,Smartphone,1 Month,2022-07-23,2022,7,23
1032,1033,Standard,15,30-07-22,01-07-23,United Kingdom,38,Male,Tablet,1 Month,2022-07-30,2022,7,30
1033,1034,Premium,11,12-08-22,03-07-23,Australia,40,Female,Tablet,1 Month,2022-12-08,2022,12,8
1034,1035,Basic,14,14-08-22,01-07-23,Germany,43,Male,Smartphone,1 Month,2022-08-14,2022,8,14
1035,1036,Premium,14,22-08-22,04-07-23,France,27,Female,Smartphone,1 Month,2022-08-22,2022,8,22
1036,1037,Basic,10,29-08-22,30-06-23,Brazil,37,Female,Tablet,1 Month,2022-08-29,2022,8,29
1037,1038,Standard,12,02-09-22,03-07-23,Mexico,30,Male,Smartphone,1 Month,2022-02-09,2022,2,9
1038,1039,Standard,13,03-09-22,01-07-23,Spain,50,Male,Laptop,1 Month,2022-03-09,2022,3,9
1039,1040,Basic,11,04-09-22,04-07-23,Italy,51,Male,Smartphone,1 Month,2022-04-09,2022,4,9
1040,1041,Premium,13,06-09-22,01-07-23,Spain,37,Female,Laptop,1 Month,2022-06-09,2022,6,9
1041,1042,Basic,14,10-09-22,02-07-23,Spain,35,Female,Tablet,1 Month,2022-10-09,2022,10,9
1042,1043,Standard,12,20-09-22,01-07-23,United States,35,Male,Tablet,1 Month,2022-09-20,2022,9,20
1043,1044,Premium,11,26-09-22,03-07-23,Canada,46,Male,Tablet,1 Month,2022-09-26,2022,9,26
1044,1045,Basic,13,04-10-22,01-07-23,United States,27,Male,Tablet,1 Month,2022-04-10,2022,4,10
1045,1046,Basic,13,06-10-22,03-07-23,United States,27,Male,Laptop,1 Month,2022-06-10,2022,6,10
1046,1047,Basic,13,07-10-22,01-07-23,Canada,39,Female,Laptop,1 Month,2022-07-10,2022,7,10
1047,1048,Standard,15,08-10-22,03-07-23,United Kingdom,51,Male,Tablet,1 Month,2022-08-10,2022,8,10
1048,1049,Premium,14,09-10-22,01-07-23,Australia,41,Male,Smartphone,1 Month,2022-09-10,2022,9,10
1049,1050,Basic,15,10-10-22,03-07-23,Germany,30,Female,Smart TV,1 Month,2022-10-10,2022,10,10
1050,1051,Basic,11,10-10-22,30-06-23,France,46,Male,Laptop,1 Month,2022-10-10,2022,10,10
1051,1052,Premium,14,14-10-22,02-07-23,Brazil,31,Male,Tablet,1 Month,2022-10-14,2022,10,14
1052,1053,Standard,13,15-10-22,01-07-23,Mexico,49,Male,Smartphone,1 Month,2022-10-15,2022,10,15
1053,1054,Standard,12,17-10-22,03-07-23,Spain,39,Female,Tablet,1 Month,2022-10-17,2022,10,17
1054,1055,Basic,11,23-10-22,01-07-23,Italy,47,Male,Smartphone,1 Month,2022-10-23,2022,10,23
1055,1056,Premium,15,27-10-22,02-07-23,Spain,36,Female,Tablet,1 Month,2022-10-27,2022,10,27
1056,1057,Standard,14,29-10-22,02-07-23,Spain,42,Female,Tablet,1 Month,2022-10-29,2022,10,29
1057,1058,Basic,15,05-11-22,02-07-23,United States,28,Female,Smart TV,1 Month,2022-05-11,2022,5,11
1058,1059,Standard,15,07-11-22,02-07-23,Canada,43,Male,Tablet,1 Month,2022-07-11,2022,7,11
1059,1060,Premium,10,08-11-22,02-07-23,United States,50,Female,Laptop,1 Month,2022-08-11,2022,8,11
1060,1061,Basic,15,09-11-22,01-07-23,United States,30,Female,Tablet,1 Month,2022-09-11,2022,9,11
1061,1062,Premium,10,10-11-22,03-07-23,Canada,34,Female,Laptop,1 Month,2022-10-11,2022,10,11
1062,1063,Standard,13,02-11-22,03-07-23,United Kingdom,35,Female,Laptop,1 Month,2022-02-11,2022,2,11
1063,1064,Basic,11,31-10-22,02-07-23,Australia,29,Male,Tablet,1 Month,2022-10-31,2022,10,31
1064,1065,Standard,15,29-10-22,02-07-23,Germany,33,Male,Smart TV,1 Month,2022-10-29,2022,10,29
1065,1066,Premium,12,22-10-22,03-07-23,France,47,Male,Laptop,1 Month,2022-10-22,2022,10,22
1066,1067,Basic,14,20-10-22,02-07-23,Brazil,32,Female,Tablet,1 Month,2022-10-20,2022,10,20
1067,1068,Standard,15,21-10-22,04-07-23,Mexico,34,Female,Tablet,1 Month,2022-10-21,2022,10,21
1068,1069,Premium,13,10-10-22,02-07-23,Spain,46,Male,Smart TV,1 Month,2022-10-10,2022,10,10
1069,1070,Basic,15,06-09-22,03-07-23,Italy,31,Male,Tablet,1 Month,2022-06-09,2022,6,9
1070,1071,Premium,12,06-09-22,03-07-23,Spain,40,Female,Tablet,1 Month,2022-06-09,2022,6,9
1071,1072,Basic,11,13-08-22,03-07-23,Spain,38,Female,Tablet,1 Month,2022-08-13,2022,8,13
1072,1073,Standard,11,13-08-22,01-07-23,United States,31,Male,Smart TV,1 Month,2022-08-13,2022,8,13
1073,1074,Standard,12,13-08-22,02-07-23,Canada,46,Female,Smartphone,1 Month,2022-08-13,2022,8,13
1074,1075,Basic,11,06-08-22,03-07-23,United States,43,Male,Smart TV,1 Month,2022-06-08,2022,6,8
1075,1076,Premium,15,06-08-22,03-07-23,United States,38,Female,Laptop,1 Month,2022-06-08,2022,6,8
1076,1077,Basic,15,22-07-22,30-06-23,Canada,38,Female,Laptop,1 Month,2022-07-22,2022,7,22
1077,1078,Standard,14,17-07-22,02-07-23,United Kingdom,27,Male,Laptop,1 Month,2022-07-17,2022,7,17
1078,1079,Premium,12,09-07-22,02-07-23,Australia,49,Female,Tablet,1 Month,2022-09-07,2022,9,7
1079,1080,Basic,11,04-07-22,03-07-23,Germany,33,Male,Smartphone,1 Month,2022-04-07,2022,4,7
1080,1081,Premium,10,27-06-22,30-06-23,France,40,Female,Smartphone,1 Month,2022-06-27,2022,6,27
1081,1082,Basic,13,28-06-22,02-07-23,Brazil,27,Male,Tablet,1 Month,2022-06-28,2022,6,28
1082,1083,Standard,12,28-06-22,02-07-23,Mexico,28,Female,Laptop,1 Month,2022-06-28,2022,6,28
1083,1084,Standard,10,29-06-22,03-07-23,Spain,30,Male,Smartphone,1 Month,2022-06-29,2022,6,29
1084,1085,Basic,10,29-06-22,30-06-23,Italy,33,Female,Smartphone,1 Month,2022-06-29,2022,6,29
1085,1086,Premium,15,26-06-22,01-07-23,Spain,51,Female,Tablet,1 Month,2022-06-26,2022,6,26
1086,1087,Basic,11,26-06-22,03-07-23,Spain,51,Male,Tablet,1 Month,2022-06-26,2022,6,26
1087,1088,Standard,10,26-06-22,02-07-23,United States,50,Female,Smartphone,1 Month,2022-06-26,2022,6,26
1088,1089,Premium,14,24-06-22,30-06-23,Canada,46,Female,Tablet,1 Month,2022-06-24,2022,6,24
1089,1090,Basic,14,25-06-22,02-07-23,United States,31,Male,Smart TV,1 Month,2022-06-25,2022,6,25
1090,1091,Premium,12,20-06-22,03-07-23,United States,46,Female,Smartphone,1 Month,2022-06-20,2022,6,20
1091,1092,Basic,15,21-06-22,02-07-23,Canada,41,Male,Smart TV,1 Month,2022-06-21,2022,6,21
1092,1093,Standard,12,20-06-22,02-07-23,United Kingdom,36,Male,Smartphone,1 Month,2022-06-20,2022,6,20
1093,1094,Standard,10,22-06-22,02-07-23,Australia,45,Female,Tablet,1 Month,2022-06-22,2022,6,22
1094,1095,Basic,10,24-06-22,03-07-23,Germany,36,Male,Smartphone,1 Month,2022-06-24,2022,6,24
1095,1096,Premium,15,30-06-22,02-07-23,France,28,Male,Smartphone,1 Month,2022-06-30,2022,6,30
1096,1097,Basic,13,03-07-22,02-07-23,Brazil,45,Female,Smartphone,1 Month,2022-03-07,2022,3,7
1097,1098,Standard,10,04-07-22,02-07-23,Mexico,39,Female,Smartphone,1 Month,2022-04-07,2022,4,7
1098,1099,Premium,13,08-07-22,02-07-23,Spain,51,Female,Laptop,1 Month,2022-08-07,2022,8,7
1099,1100,Basic,10,19-07-22,01-07-23,Italy,37,Male,Laptop,1 Month,2022-07-19,2022,7,19
1100,1101,Premium,11,21-07-22,01-07-23,Spain,33,Female,Tablet,1 Month,2022-07-21,2022,7,21
1101,1102,Basic,15,27-07-22,03-07-23,Spain,32,Female,Smartphone,1 Month,2022-07-27,2022,7,27
1102,1103,Standard,14,02-08-22,01-07-23,United States,49,Female,Tablet,1 Month,2022-02-08,2022,2,8
1103,1104,Standard,10,09-08-22,03-07-23,Canada,37,Female,Smart TV,1 Month,2022-09-08,2022,9,8
1104,1105,Basic,15,21-08-22,01-07-23,United States,39,Male,Tablet,1 Month,2022-08-21,2022,8,21
1105,1106,Premium,14,29-08-22,04-07-23,United States,37,Male,Smart TV,1 Month,2022-08-29,2022,8,29
1106,1107,Basic,15,31-08-22,01-07-23,Canada,36,Female,Smart TV,1 Month,2022-08-31,2022,8,31
1107,1108,Standard,10,02-09-22,03-07-23,United Kingdom,34,Male,Laptop,1 Month,2022-02-09,2022,2,9
1108,1109,Premium,13,04-09-22,01-07-23,Australia,51,Female,Smartphone,1 Month,2022-04-09,2022,4,9
1109,1110,Basic,13,05-09-22,04-07-23,Germany,41,Female,Tablet,1 Month,2022-05-09,2022,5,9
1110,1111,Premium,13,10-09-22,01-07-23,France,51,Male,Smart TV,1 Month,2022-10-09,2022,10,9
1111,1112,Basic,15,13-09-22,03-07-23,Brazil,31,Female,Tablet,1 Month,2022-09-13,2022,9,13
1112,1113,Standard,13,20-09-22,01-07-23,Mexico,44,Male,Laptop,1 Month,2022-09-20,2022,9,20
1113,1114,Standard,15,01-10-22,03-07-23,Spain,50,Male,Smart TV,1 Month,2022-01-10,2022,1,10
1114,1115,Basic,14,03-10-22,01-07-23,Italy,33,Male,Laptop,1 Month,2022-03-10,2022,3,10
1115,1116,Premium,11,06-10-22,04-07-23,Spain,44,Female,Laptop,1 Month,2022-06-10,2022,6,10
1116,1117,Basic,15,08-10-22,01-07-23,Spain,42,Female,Tablet,1 Month,2022-08-10,2022,8,10
1117,1118,Standard,13,09-10-22,03-07-23,United States,35,Male,Smart TV,1 Month,2022-09-10,2022,9,10
1118,1119,Premium,12,10-10-22,02-07-23,Canada,48,Male,Smartphone,1 Month,2022-10-10,2022,10,10
1119,1120,Basic,13,10-10-22,04-07-23,United States,51,Female,Smartphone,1 Month,2022-10-10,2022,10,10
1120,1121,Basic,15,12-10-22,01-07-23,United States,44,Female,Smart TV,1 Month,2022-12-10,2022,12,10
1121,1122,Basic,11,14-10-22,02-07-23,Canada,37,Female,Smartphone,1 Month,2022-10-14,2022,10,14
1122,1123,Standard,15,15-10-22,02-07-23,United Kingdom,35,Female,Laptop,1 Month,2022-10-15,2022,10,15
1123,1124,Premium,11,17-10-22,03-07-23,Australia,32,Male,Laptop,1 Month,2022-10-17,2022,10,17
1124,1125,Basic,15,19-10-22,02-07-23,Germany,46,Female,Tablet,1 Month,2022-10-19,2022,10,19
1125,1126,Basic,14,25-10-22,02-07-23,France,39,Female,Laptop,1 Month,2022-10-25,2022,10,25
1126,1127,Premium,11,26-10-22,02-07-23,Brazil,33,Female,Tablet,1 Month,2022-10-26,2022,10,26
1127,1128,Standard,10,05-11-22,03-07-23,Mexico,42,Male,Tablet,1 Month,2022-05-11,2022,5,11
1128,1129,Standard,14,07-11-22,03-07-23,Spain,37,Female,Smartphone,1 Month,2022-07-11,2022,7,11
1129,1130,Basic,14,08-11-22,03-07-23,Italy,27,Female,Smart TV,1 Month,2022-08-11,2022,8,11
1130,1131,Premium,14,09-11-22,02-07-23,Spain,34,Female,Laptop,1 Month,2022-09-11,2022,9,11
1131,1132,Standard,13,06-11-22,03-07-23,Spain,51,Male,Laptop,1 Month,2022-06-11,2022,6,11
1132,1133,Basic,12,04-11-22,03-07-23,United States,42,Male,Laptop,1 Month,2022-04-11,2022,4,11
1133,1134,Standard,13,03-11-22,05-07-23,Canada,46,Female,Smart TV,1 Month,2022-03-11,2022,3,11
1134,1135,Premium,13,23-10-22,02-07-23,United States,36,Male,Laptop,1 Month,2022-10-23,2022,10,23
1135,1136,Basic,14,24-10-22,04-07-23,United States,46,Male,Smartphone,1 Month,2022-10-24,2022,10,24
1136,1137,Premium,13,23-10-22,04-07-23,Canada,51,Male,Smart TV,1 Month,2022-10-23,2022,10,23
1137,1138,Standard,12,21-10-22,04-07-23,United Kingdom,45,Female,Smartphone,1 Month,2022-10-21,2022,10,21
1138,1139,Basic,14,11-09-22,02-07-23,Australia,33,Male,Smartphone,1 Month,2022-11-09,2022,11,9
1139,1140,Standard,10,09-09-22,03-07-23,Germany,31,Female,Smart TV,1 Month,2022-09-09,2022,9,9
1140,1141,Premium,12,22-08-22,03-07-23,France,48,Female,Smart TV,1 Month,2022-08-22,2022,8,22
1141,1142,Basic,13,21-08-22,04-07-23,Brazil,47,Female,Laptop,1 Month,2022-08-21,2022,8,21
1142,1143,Standard,13,15-08-22,01-07-23,Mexico,43,Male,Smart TV,1 Month,2022-08-15,2022,8,15
1143,1144,Premium,14,14-08-22,03-07-23,Spain,39,Male,Tablet,1 Month,2022-08-14,2022,8,14
